0.273973,0.098970,0.172891,0.242596
0.275930,0.099827,0.173739,0.243432
0.277886,0.100690,0.174594,0.244273
0.279843,0.101558,0.175454,0.245121
0.281800,0.102433,0.176320,0.245974
0.283757,0.103315,0.177193,0.246834
0.285714,0.104202,0.178071,0.247699
0.287671,0.105095,0.178956,0.248570
0.289628,0.105994,0.179846,0.249448
0.291585,0.106900,0.180743,0.250331
0.293542,0.107811,0.181645,0.251220
0.295499,0.108729,0.182554,0.252115
0.297456,0.109653,0.183469,0.253016
0.299413,0.110583,0.184389,0.253923
0.301370,0.111519,0.185316,0.254836
0.303327,0.112461,0.186249,0.255755
0.305284,0.113409,0.187188,0.256679
0.307241,0.114363,0.188132,0.257610
0.309198,0.115323,0.189083,0.258547
0.311155,0.116290,0.190040,0.259489
0.313112,0.117262,0.191003,0.260438
0.315068,0.118241,0.191972,0.261393
0.317025,0.119226,0.192947,0.262353
0.318982,0.120216,0.193928,0.263319
0.320939,0.121213,0.194915,0.264292
0.322896,0.122216,0.195908,0.265270
0.324853,0.123226,0.196908,0.266254
0.326810,0.124241,0.197913,0.267245
0.328767,0.125262,0.198924,0.268241
0.330724,0.126289,0.199941,0.269243
0.332681,0.127323,0.200965,0.270251
0.334638,0.128363,0.201994,0.271265
0.336595,0.129408,0.203030,0.272285
0.338552,0.130460,0.204071,0.273311
0.340509,0.131518,0.205118,0.274343
0.342466,0.132582,0.206172,0.275380
0.344423,0.133652,0.207231,0.276424
0.346380,0.134728,0.208297,0.277474
0.348337,0.135811,0.209369,0.278529
0.350294,0.136899,0.210446,0.279591
0.352250,0.137993,0.211530,0.280659
0.354207,0.139094,0.212620,0.281732
0.356164,0.140201,0.213716,0.282811
0.358121,0.141313,0.214817,0.283897
0.360078,0.142432,0.215925,0.284988
0.362035,0.143557,0.217039,0.286085
0.363992,0.144688,0.218159,0.287189
0.365949,0.145826,0.219285,0.288298
0.367906,0.146969,0.220417,0.289413
0.369863,0.148118,0.221555,0.290534
0.371820,0.149274,0.222699,0.291661
0.373777,0.150435,0.223849,0.292794
0.375734,0.151603,0.225005,0.293933
0.377691,0.152777,0.226168,0.295078
0.379648,0.153956,0.227336,0.296228
0.381605,0.155142,0.228510,0.297385
0.383562,0.156334,0.229690,0.298548
0.385519,0.157533,0.230877,0.299716
0.387476,0.158737,0.232069,0.300891
0.389432,0.159947,0.233267,0.302071
0.391389,0.161164,0.234472,0.303258
0.393346,0.162386,0.235682,0.304450
0.395303,0.163615,0.236899,0.305649
0.397260,0.164849,0.238121,0.306853
0.399217,0.166090,0.239350,0.308063
0.401174,0.167337,0.240585,0.309279
0.403131,0.168590,0.241825,0.310502
0.405088,0.169849,0.243072,0.311730
0.407045,0.171114,0.244325,0.312964
0.409002,0.172386,0.245584,0.314204
0.410959,0.173663,0.246848,0.315450
0.412916,0.174947,0.248119,0.316702
0.414873,0.176236,0.249396,0.317959
0.416830,0.177532,0.250679,0.319223
0.418787,0.178834,0.251968,0.320493
0.420744,0.180142,0.253263,0.321769
0.422701,0.181456,0.254564,0.323050
0.424658,0.182776,0.255871,0.324338
0.426614,0.184102,0.257184,0.325631
0.428571,0.185434,0.258503,0.326931
0.430528,0.186773,0.259829,0.328236
0.432485,0.188117,0.261160,0.329548
0.434442,0.189468,0.262497,0.330865
0.436399,0.190824,0.263840,0.332188
0.438356,0.192187,0.265190,0.333517
0.440313,0.193556,0.266545,0.334852
0.442270,0.194931,0.267907,0.336194
0.444227,0.196312,0.269274,0.337541
0.446184,0.197699,0.270647,0.338894
0.448141,0.199092,0.272027,0.340253
0.450098,0.200492,0.273413,0.341617
0.452055,0.201897,0.274804,0.342988
0.454012,0.203309,0.276202,0.344365
0.455969,0.204726,0.277605,0.345748
0.457926,0.206150,0.279015,0.347136
0.459883,0.207580,0.280431,0.348531
0.461840,0.209016,0.281853,0.349932
0.463796,0.210458,0.283281,0.351338
0.465753,0.211906,0.284714,0.352751
0.467710,0.213360,0.286154,0.354169
0.469667,0.214821,0.287600,0.355593
0.471624,0.216287,0.289052,0.357024
0.473581,0.217759,0.290510,0.358460
0.475538,0.219238,0.291974,0.359902
0.477495,0.220723,0.293444,0.361350
0.479452,0.222214,0.294921,0.362804
0.481409,0.223711,0.296403,0.364264
0.483366,0.225214,0.297891,0.365730
0.485323,0.226723,0.299385,0.367202
0.487280,0.228238,0.300885,0.368680
0.489237,0.229759,0.302392,0.370164
0.491194,0.231287,0.303904,0.371654
0.493151,0.232820,0.305422,0.373150
0.495108,0.234360,0.306947,0.374651
0.497065,0.235905,0.308477,0.376159
0.499022,0.237457,0.310014,0.377672
0.500978,0.239015,0.311556,0.379192
0.502935,0.240579,0.313105,0.380717
0.504892,0.242149,0.314660,0.382249
0.506849,0.243725,0.316220,0.383786
0.508806,0.245308,0.317787,0.385329
0.510763,0.246896,0.319360,0.386879
0.512720,0.248490,0.320938,0.388434
0.514677,0.250091,0.322523,0.389995
0.516634,0.251698,0.324114,0.391562
0.518591,0.253310,0.325711,0.393135
0.520548,0.254929,0.327314,0.394714
0.522505,0.256554,0.328923,0.396299
0.524462,0.258185,0.330538,0.397890
0.526419,0.259822,0.332159,0.399487
0.528376,0.261466,0.333786,0.401089
0.530333,0.263115,0.335419,0.402698
0.532290,0.264770,0.337058,0.404313
0.534247,0.266432,0.338703,0.405933
0.536204,0.268100,0.340354,0.407560
0.538160,0.269773,0.342012,0.409193
0.540117,0.271453,0.343675,0.410831
0.542074,0.273139,0.345344,0.412475
0.544031,0.274831,0.347020,0.414126
0.545988,0.276529,0.348701,0.415782
0.547945,0.278233,0.350388,0.417444
0.549902,0.279944,0.352082,0.419113
0.551859,0.281660,0.353781,0.420787
0.553816,0.283383,0.355487,0.422467
0.555773,0.285111,0.357198,0.424153
0.557730,0.286846,0.358916,0.425845
0.559687,0.288587,0.360640,0.427543
0.561644,0.290334,0.362369,0.429247
0.563601,0.292087,0.364105,0.430956
0.565558,0.293846,0.365847,0.432672
0.567515,0.295611,0.367595,0.434394
0.569472,0.297382,0.369349,0.436122
0.571429,0.299160,0.371108,0.437855
0.573386,0.300943,0.372874,0.439595
0.575342,0.302733,0.374646,0.441340
0.577299,0.304528,0.376424,0.443092
0.579256,0.306330,0.378208,0.444849
0.581213,0.308138,0.379998,0.446612
0.583170,0.309952,0.381794,0.448382
0.585127,0.311772,0.383597,0.450157
0.587084,0.313598,0.385405,0.451938
0.589041,0.315431,0.387219,0.453725
0.590998,0.317269,0.389039,0.455518
0.592955,0.319113,0.390866,0.457317
0.594912,0.320964,0.392698,0.459122
0.596869,0.322821,0.394536,0.460933
0.598826,0.324683,0.396381,0.462750
0.600783,0.326552,0.398231,0.464573
0.602740,0.328427,0.400088,0.466402
0.604697,0.330308,0.401950,0.468236
0.606654,0.332195,0.403819,0.470077
0.608611,0.334089,0.405693,0.471924
0.610568,0.335988,0.407574,0.473776
0.612524,0.337893,0.409461,0.475635
0.614481,0.339805,0.411353,0.477499
0.616438,0.341723,0.413252,0.479370
0.618395,0.343646,0.415157,0.481246
0.620352,0.345576,0.417068,0.483128
0.622309,0.347512,0.418984,0.485017
0.624266,0.349454,0.420907,0.486911
0.626223,0.351402,0.422836,0.488811
0.628180,0.353356,0.424771,0.490717
0.630137,0.355317,0.426712,0.492629
0.632094,0.357283,0.428659,0.494547
0.634051,0.359256,0.430612,0.496471
0.636008,0.361234,0.432571,0.498401
0.637965,0.363219,0.434537,0.500337
0.639922,0.365210,0.436508,0.502278
0.641879,0.367207,0.438485,0.504226
0.643836,0.369210,0.440468,0.506180
0.645793,0.371219,0.442457,0.508139
0.647750,0.373234,0.444453,0.510105
0.649706,0.375255,0.446454,0.512076
0.651663,0.377282,0.448462,0.514054
0.653620,0.379316,0.450475,0.516037
0.655577,0.381356,0.452495,0.518026
0.657534,0.383401,0.454520,0.520022
0.659491,0.385453,0.456552,0.522023
0.661448,0.387511,0.458589,0.524030
0.663405,0.389575,0.460633,0.526043
0.665362,0.391645,0.462682,0.528062
0.667319,0.393721,0.464738,0.530087
0.669276,0.395803,0.466800,0.532118
0.671233,0.397892,0.468868,0.534155
0.673190,0.399986,0.470942,0.536198
0.675147,0.402087,0.473021,0.538247
0.677104,0.404193,0.475107,0.540302
0.679061,0.406306,0.477199,0.542362
0.681018,0.408425,0.479297,0.544429
0.682975,0.410550,0.481401,0.546502
0.684932,0.412681,0.483511,0.548580
0.686888,0.414818,0.485627,0.550665
0.688845,0.416961,0.487749,0.552755
0.690802,0.419111,0.489878,0.554852
0.692759,0.421266,0.492012,0.556954
0.694716,0.423428,0.494152,0.559062
0.696673,0.425595,0.496298,0.561176
0.698630,0.427769,0.498451,0.563297
0.700587,0.429949,0.500609,0.565423
0.702544,0.432135,0.502773,0.567555
0.704501,0.434327,0.504944,0.569693
0.706458,0.436525,0.507120,0.571837
0.708415,0.438729,0.509303,0.573987
0.710372,0.440939,0.511491,0.576143
0.712329,0.443156,0.513686,0.578304
0.714286,0.445378,0.515886,0.580472
0.716243,0.447607,0.518093,0.582646
0.718200,0.449841,0.520306,0.584826
0.720157,0.452082,0.522524,0.587011
0.722114,0.454329,0.524749,0.589203
0.724070,0.456582,0.526980,0.591400
0.726027,0.458841,0.529217,0.593604
0.727984,0.461106,0.531460,0.595813
0.729941,0.463378,0.533709,0.598028
0.731898,0.465655,0.535963,0.600250
0.733855,0.467938,0.538224,0.602477
0.735812,0.470228,0.540491,0.604710
0.737769,0.472524,0.542764,0.606949
0.739726,0.474826,0.545044,0.609194
0.741683,0.477133,0.547329,0.611445
0.743640,0.479447,0.549620,0.613702
0.745597,0.481767,0.551917,0.615965
0.747554,0.484094,0.554220,0.618234
0.749511,0.486426,0.556530,0.620509
0.751468,0.488764,0.558845,0.622790
0.753425,0.491109,0.561166,0.625076
0.755382,0.493459,0.563494,0.627369
0.757339,0.495816,0.565827,0.629668
0.759295,0.498179,0.568167,0.631972
0.761252,0.500547,0.570512,0.634283
0.763209,0.502922,0.572864,0.636599
0.765166,0.505303,0.575221,0.638921
0.767123,0.507690,0.577585,0.641250
0.769080,0.510084,0.579954,0.643584
0.771037,0.512483,0.582330,0.645924
0.772994,0.514888,0.584712,0.648270
0.774951,0.517300,0.587100,0.650622
0.776908,0.519718,0.589493,0.652981
0.778865,0.522141,0.591893,0.655345
0.780822,0.524571,0.594299,0.657715
0.782779,0.527007,0.596711,0.660090
0.784736,0.529449,0.599129,0.662472
0.786693,0.531897,0.601553,0.664860
0.788650,0.534351,0.603983,0.667254
0.790607,0.536812,0.606419,0.669654
0.792564,0.539278,0.608861,0.672059
0.794521,0.541750,0.611309,0.674471
0.796477,0.544229,0.613763,0.676888
0.798434,0.546714,0.616224,0.679312
0.800391,0.549205,0.618690,0.681741
0.802348,0.551701,0.621162,0.684177
0.804305,0.554204,0.623640,0.686618
0.806262,0.556713,0.626125,0.689065
0.808219,0.559229,0.628615,0.691518
0.810176,0.561750,0.631112,0.693978
0.812133,0.564277,0.633614,0.696443
0.814090,0.566811,0.636123,0.698914
0.816047,0.569350,0.638637,0.701391
0.818004,0.571896,0.641158,0.703874
0.819961,0.574448,0.643684,0.706363
0.821918,0.577006,0.646217,0.708858
0.823875,0.579570,0.648756,0.711358
0.825832,0.582140,0.651300,0.713865
0.827789,0.584716,0.653851,0.716378
0.829746,0.587298,0.656408,0.718896
0.831703,0.589886,0.658971,0.721421
0.833659,0.592481,0.661540,0.723952
0.835616,0.595081,0.664115,0.726488
0.837573,0.597688,0.666696,0.729030
0.839530,0.600301,0.669283,0.731579
0.841487,0.602919,0.671876,0.734133
0.843444,0.605544,0.674475,0.736693
0.845401,0.608175,0.677080,0.739260
0.847358,0.610813,0.679691,0.741832
0.849315,0.613456,0.682308,0.744410
0.851272,0.616105,0.684931,0.746994
0.853229,0.618761,0.687561,0.749584
0.855186,0.621422,0.690196,0.752180
0.857143,0.624090,0.692837,0.754782
0.859100,0.626763,0.695484,0.757390
0.861057,0.629443,0.698138,0.760004
0.863014,0.632129,0.700797,0.762623
0.864971,0.634821,0.703463,0.765249
0.866928,0.637519,0.706134,0.767881
0.868885,0.640223,0.708812,0.770518
0.870841,0.642934,0.711495,0.773162
0.872798,0.645650,0.714185,0.775811
0.874755,0.648372,0.716881,0.778467
0.876712,0.651101,0.719582,0.781128
0.878669,0.653836,0.722290,0.783795
0.880626,0.656577,0.725004,0.786469
0.882583,0.659323,0.727724,0.789148
0.884540,0.662076,0.730450,0.791833
0.886497,0.664835,0.733182,0.794524
0.888454,0.667601,0.735919,0.797221
0.890411,0.670372,0.738663,0.799924
0.892368,0.673149,0.741413,0.802633
0.894325,0.675933,0.744169,0.805348
0.896282,0.678722,0.746932,0.808069
0.898239,0.681518,0.749700,0.810796
0.900196,0.684320,0.752474,0.813528
0.902153,0.687128,0.755254,0.816267
0.904110,0.689941,0.758040,0.819012
0.906067,0.692762,0.760832,0.821762
0.908023,0.695588,0.763631,0.824519
0.909980,0.698420,0.766435,0.827281
0.911937,0.701258,0.769245,0.830050
0.913894,0.704103,0.772062,0.832824
0.915851,0.706953,0.774884,0.835604
0.917808,0.709810,0.777713,0.838391
0.919765,0.712673,0.780547,0.841183
0.921722,0.715541,0.783388,0.843981
0.923679,0.718416,0.786234,0.846785
0.925636,0.721297,0.789087,0.849595
0.927593,0.724184,0.791946,0.852411
0.929550,0.727078,0.794810,0.855233
0.931507,0.729977,0.797681,0.858061
0.933464,0.732882,0.800558,0.860895
0.935421,0.735794,0.803441,0.863735
0.937378,0.738711,0.806330,0.866581
0.939335,0.741635,0.809225,0.869432
0.941292,0.744565,0.812125,0.872290
0.943249,0.747501,0.815032,0.875153
0.945205,0.750443,0.817945,0.878023
0.947162,0.753391,0.820865,0.880898
0.949119,0.756345,0.823790,0.883780
0.951076,0.759305,0.826721,0.886667
0.953033,0.762272,0.829658,0.889561
0.954990,0.765244,0.832601,0.892460
0.956947,0.768223,0.835550,0.895365
0.958904,0.771207,0.838506,0.898276
0.960861,0.774198,0.841467,0.901193
0.962818,0.777195,0.844434,0.904116
0.964775,0.780198,0.847408,0.907045
0.966732,0.783207,0.850387,0.909980
0.968689,0.786222,0.853372,0.912921
0.970646,0.789244,0.856364,0.915868
0.972603,0.792271,0.859361,0.918821
0.974560,0.795304,0.862365,0.921780
0.976517,0.798344,0.865375,0.924744
0.978474,0.801390,0.868390,0.927715
0.980431,0.804441,0.871412,0.930691
0.982387,0.807499,0.874440,0.933674
0.984344,0.810563,0.877473,0.936662
0.986301,0.813633,0.880513,0.939657
0.988258,0.816709,0.883559,0.942657
0.990215,0.819792,0.886611,0.945664
0.992172,0.822880,0.889669,0.948676
0.994129,0.825974,0.892733,0.951694
0.996086,0.829075,0.895803,0.954718
0.998043,0.832181,0.898879,0.957748
1.000000,0.835294,0.901961,0.960784
