x,y,z
0.18,0.068,-0.084
0.088,0.048,-0.024
0.188,0.068,-0.064
0.108,0.052000000000000005,-0.032
0.14400000000000002,0.06,-0.06
0.156,0.06,-0.044
0.084,0.048,-0.024
0.148,0.06,-0.056
0.148,0.06,-0.06
0.17200000000000001,0.064,-0.048
0.128,0.056,-0.032
0.164,0.064,-0.06
0.17200000000000001,0.064,-0.044
0.164,0.064,-0.064
0.148,0.06,-0.048
0.17200000000000001,0.064,-0.06
0.152,0.06,-0.044
0.108,0.052000000000000005,-0.036000000000000004
0.168,0.064,-0.068
0.152,0.06,-0.052000000000000005
0.108,0.052000000000000005,-0.04
0.164,0.064,-0.08
0.168,0.064,-0.052000000000000005
0.184,0.068,-0.07200000000000001
0.112,0.052000000000000005,-0.028
0.16,0.064,-0.07200000000000001
0.152,0.06,-0.048
0.188,0.068,-0.06
0.088,0.048,-0.02
0.14400000000000002,0.06,-0.056
0.156,0.06,-0.04
0.168,0.064,-0.06
0.14400000000000002,0.06,-0.068
0.132,0.056,-0.032
0.164,0.064,-0.068
0.192,0.068,-0.056
0.156,0.064,-0.08
0.176,0.068,-0.092
0.10400000000000001,0.052000000000000005,-0.028
0.148,0.06,-0.04
0.168,0.064,-0.07200000000000001
0.14,0.06,-0.06
0.16,0.064,-0.04
0.132,0.056,-0.028
0.116,0.052000000000000005,-0.024
0.084,0.048,-0.016
0.068,0.044,-0.008
0.088,0.048,-0.016
0.152,0.06,-0.036000000000000004
0.14400000000000002,0.06,-0.032
0.07200000000000001,0.048,-0.012
0.08,0.048,-0.016
0.092,0.052000000000000005,-0.02
0.136,0.056,-0.032
0.124,0.056,-0.028
0.076,0.048,-0.012
0.1,0.052000000000000005,-0.02
0.128,0.056,-0.028
0.168,0.064,-0.044
0.148,0.06,-0.036000000000000004
0.096,0.052000000000000005,-0.02
0.176,0.064,-0.044
0.08,0.048,-0.012
0.064,0.044,-0.008
0.14400000000000002,0.06,-0.036000000000000004
0.14,0.06,-0.032
0.12,0.056,-0.024
0.184,0.068,-0.048
0.112,0.052000000000000005,-0.024
0.156,0.06,-0.036000000000000004
0.12,0.056,-0.028
0.116,0.056,-0.024
0.10400000000000001,0.052000000000000005,-0.02
0.18,0.068,-0.048
0.108,0.052000000000000005,-0.02
0.092,0.048,-0.016
0.168,0.064,-0.04
0.164,0.064,-0.04
0.136,0.06,-0.032
0.18,0.068,-0.044
0.18,0.064,-0.044
0.192,0.068,-0.052000000000000005
0.192,0.068,-0.048
0.092,0.052000000000000005,-0.016
0.188,0.068,-0.048
0.14,0.056,-0.032
0.076,0.044,-0.012
0.10400000000000001,0.052000000000000005,-0.024
0.1,0.048,-0.02
0.164,0.06,-0.04
0.14400000000000002,0.056,-0.032
0.08,0.044,-0.012
0.188,0.064,-0.048
0.124,0.052000000000000005,-0.028
0.168,0.06,-0.04
0.10400000000000001,0.048,-0.02
0.128,0.052000000000000005,-0.028
0.064,0.04,-0.008
0.17200000000000001,0.064,-0.04
0.084,0.048,-0.012
0.136,0.056,-0.028
0.07200000000000001,0.044,-0.008
0.088,0.048,-0.012
0.16,0.064,-0.036000000000000004
0.1,0.052000000000000005,-0.016
0.096,0.052000000000000005,-0.016
0.124,0.056,-0.024
0.112,0.052000000000000005,-0.02
0.076,0.048,-0.008
0.148,0.06,-0.032
0.16,0.06,-0.036000000000000004
0.07200000000000001,0.048,-0.008
0.096,0.048,-0.016
0.184,0.068,-0.044
0.076,0.044,-0.008
0.196,0.068,-0.048
0.12,0.052000000000000005,-0.024
0.184,0.064,-0.044
0.1,0.048,-0.016
0.124,0.052000000000000005,-0.024
0.148,0.056,-0.032
0.084,0.044,-0.012
0.192,0.064,-0.048
0.17200000000000001,0.06,-0.04
0.108,0.048,-0.02
0.152,0.056,-0.036000000000000004
0.196,0.064,-0.048
0.088,0.044,-0.016
0.132,0.052000000000000005,-0.028
0.068,0.04,-0.008
0.176,0.06,-0.044
0.112,0.048,-0.024
0.156,0.056,-0.036000000000000004
0.092,0.044,-0.016
0.136,0.052000000000000005,-0.032
0.18,0.06,-0.044
0.068,0.052000000000000005,-0.008
0.064,0.052000000000000005,-0.008
0.068,0.048,-0.008
0.064,0.048,-0.008
0.068,0.056,-0.008
0.07200000000000001,0.056,-0.008
0.08,0.052000000000000005,-0.012
0.1,0.056,-0.02
0.148,0.064,-0.032
0.156,0.064,-0.036000000000000004
0.096,0.056,-0.016
0.10400000000000001,0.056,-0.02
0.084,0.056,-0.012
0.12,0.06,-0.024
0.108,0.056,-0.02
0.132,0.06,-0.028
0.1,0.056,-0.016
0.14400000000000002,0.064,-0.032
0.092,0.056,-0.016
0.076,0.056,-0.012
0.07200000000000001,0.052000000000000005,-0.008
0.112,0.056,-0.024
0.112,0.06,-0.024
0.128,0.06,-0.028
0.084,0.052000000000000005,-0.012
0.088,0.052000000000000005,-0.016
0.088,0.056,-0.016
0.076,0.052000000000000005,-0.008
0.136,0.06,-0.028
0.112,0.056,-0.02
0.112,0.06,-0.02
0.124,0.06,-0.028
0.124,0.06,-0.024
0.076,0.052000000000000005,-0.012
0.08,0.056,-0.012
0.088,0.056,-0.012
0.152,0.064,-0.036000000000000004
0.116,0.06,-0.024
0.088,0.052000000000000005,-0.012
0.108,0.06,-0.02
0.076,0.056,-0.008
0.17200000000000001,0.068,-0.04
0.148,0.064,-0.036000000000000004
0.176,0.068,-0.044
0.10400000000000001,0.06,-0.02
0.14,0.064,-0.032
0.196,0.07200000000000001,-0.048
0.192,0.07200000000000001,-0.048
0.192,0.076,-0.048
0.188,0.076,-0.048
0.124,0.064,-0.024
0.17200000000000001,0.07200000000000001,-0.04
0.14400000000000002,0.068,-0.032
0.168,0.068,-0.04
0.152,0.068,-0.036000000000000004
0.18,0.07200000000000001,-0.044
0.092,0.06,-0.016
0.156,0.068,-0.036000000000000004
0.164,0.07200000000000001,-0.04
0.184,0.07200000000000001,-0.044
0.16,0.068,-0.04
0.168,0.07200000000000001,-0.04
0.176,0.07200000000000001,-0.044
0.136,0.064,-0.032
0.16,0.07200000000000001,-0.036000000000000004
0.128,0.064,-0.028
0.188,0.07200000000000001,-0.048
0.16,0.068,-0.036000000000000004
0.148,0.068,-0.032
0.136,0.064,-0.028
0.184,0.076,-0.044
0.132,0.064,-0.028
0.1,0.06,-0.016
0.136,0.068,-0.028
0.14,0.068,-0.032
0.164,0.068,-0.04
0.116,0.064,-0.024
0.124,0.064,-0.028
0.12,0.064,-0.024
0.148,0.068,-0.036000000000000004
0.1,0.06,-0.02
0.18,0.076,-0.044
0.156,0.07200000000000001,-0.036000000000000004
0.096,0.06,-0.016
0.17200000000000001,0.07200000000000001,-0.044
0.112,0.064,-0.024
0.17200000000000001,0.068,-0.044
0.16,0.07200000000000001,-0.04
0.188,0.076,-0.044
0.196,0.07200000000000001,-0.052000000000000005
0.196,0.076,-0.052000000000000005
0.196,0.076,-0.048
0.192,0.076,-0.052000000000000005
0.096,0.06,-0.02
0.084,0.056,-0.016
0.136,0.068,-0.032
0.07200000000000001,0.056,-0.012
0.176,0.076,-0.044
0.132,0.068,-0.028
0.068,0.056,-0.012
0.108,0.06,-0.024
0.184,0.076,-0.048
0.132,0.064,-0.032
0.12,0.064,-0.028
0.14400000000000002,0.068,-0.036000000000000004
0.156,0.07200000000000001,-0.04
0.168,0.07200000000000001,-0.044
0.18,0.076,-0.048
0.132,0.068,-0.032
0.108,0.056,-0.024
0.07200000000000001,0.052000000000000005,-0.012
0.068,0.052000000000000005,-0.012
0.084,0.052000000000000005,-0.016
0.132,0.06,-0.032
0.12,0.06,-0.028
0.156,0.064,-0.04
0.096,0.056,-0.02
0.14400000000000002,0.064,-0.036000000000000004
0.068,0.048,-0.012
0.18,0.07200000000000001,-0.048
0.184,0.07200000000000001,-0.048
0.168,0.068,-0.044
0.156,0.068,-0.04
0.192,0.07200000000000001,-0.052000000000000005
0.128,0.06,-0.076
0.14,0.064,-0.084
0.088,0.052000000000000005,-0.056
0.14400000000000002,0.064,-0.084
0.10400000000000001,0.056,-0.064
0.152,0.064,-0.088
0.08,0.052000000000000005,-0.052000000000000005
0.064,0.048,-0.044
0.168,0.068,-0.096
0.17200000000000001,0.07200000000000001,-0.10400000000000001
0.17200000000000001,0.076,-0.1
0.17200000000000001,0.07200000000000001,-0.1
0.176,0.07200000000000001,-0.10400000000000001
0.168,0.076,-0.1
0.156,0.068,-0.092
0.128,0.064,-0.076
0.148,0.07200000000000001,-0.092
0.14400000000000002,0.068,-0.088
0.164,0.07200000000000001,-0.096
0.148,0.07200000000000001,-0.088
0.136,0.068,-0.084
0.068,0.056,-0.048
0.1,0.064,-0.064
0.124,0.064,-0.076
0.148,0.068,-0.088
0.108,0.064,-0.068
0.10400000000000001,0.06,-0.068
0.152,0.07200000000000001,-0.092
0.116,0.064,-0.07200000000000001
0.156,0.07200000000000001,-0.096
0.132,0.068,-0.08
0.076,0.056,-0.052000000000000005
0.128,0.068,-0.08
0.124,0.068,-0.076
0.16,0.07200000000000001,-0.096
0.14,0.068,-0.084
0.06,0.056,-0.044
0.12,0.064,-0.076
0.168,0.07200000000000001,-0.1
0.092,0.06,-0.06
0.07200000000000001,0.056,-0.048
0.112,0.064,-0.068
0.136,0.068,-0.08
0.164,0.076,-0.096
0.14,0.07200000000000001,-0.084
0.12,0.064,-0.07200000000000001
0.10400000000000001,0.064,-0.064
0.112,0.064,-0.07200000000000001
0.1,0.06,-0.064
0.084,0.056,-0.056
0.132,0.064,-0.08
0.156,0.07200000000000001,-0.092
0.12,0.068,-0.076
0.076,0.06,-0.052000000000000005
0.128,0.064,-0.08
0.084,0.06,-0.056
0.136,0.064,-0.084
0.152,0.068,-0.092
0.16,0.076,-0.096
0.148,0.068,-0.092
0.08,0.056,-0.056
0.10400000000000001,0.064,-0.068
0.108,0.06,-0.068
0.088,0.06,-0.056
0.088,0.06,-0.06
0.14400000000000002,0.07200000000000001,-0.088
0.096,0.06,-0.064
0.116,0.068,-0.07200000000000001
0.116,0.06,-0.07200000000000001
0.096,0.06,-0.06
0.07200000000000001,0.056,-0.052000000000000005
0.08,0.06,-0.056
0.164,0.076,-0.1
0.156,0.068,-0.096
0.112,0.06,-0.068
0.064,0.056,-0.044
0.08,0.056,-0.052000000000000005
0.08,0.06,-0.052000000000000005
0.164,0.07200000000000001,-0.1
0.064,0.056,-0.048
0.10400000000000001,0.06,-0.064
0.112,0.06,-0.07200000000000001
0.136,0.07200000000000001,-0.084
0.056,0.056,-0.044
0.076,0.052000000000000005,-0.052000000000000005
0.096,0.056,-0.064
0.064,0.052000000000000005,-0.048
0.096,0.056,-0.06
0.07200000000000001,0.052000000000000005,-0.048
0.06,0.052000000000000005,-0.044
0.088,0.056,-0.06
0.068,0.052000000000000005,-0.048
0.056,0.048,-0.044
0.092,0.056,-0.06
0.056,0.048,-0.04
0.07200000000000001,0.052000000000000005,-0.052000000000000005
0.052000000000000005,0.048,-0.04
0.056,0.052000000000000005,-0.044
0.12,0.06,-0.07200000000000001
0.088,0.056,-0.056
0.064,0.052000000000000005,-0.044
0.136,0.064,-0.08
0.056,0.052000000000000005,-0.04
0.052000000000000005,0.052000000000000005,-0.04
0.17200000000000001,0.076,-0.10400000000000001
0.168,0.076,-0.10400000000000001
0.076,0.056,-0.056
0.084,0.056,-0.06
0.092,0.056,-0.064
0.068,0.052000000000000005,-0.052000000000000005
0.06,0.052000000000000005,-0.048
0.124,0.064,-0.08
0.1,0.06,-0.068
0.068,0.056,-0.052000000000000005
0.116,0.06,-0.076
0.132,0.064,-0.084
0.108,0.06,-0.07200000000000001
0.092,0.06,-0.064
0.076,0.052000000000000005,-0.056
0.052000000000000005,0.048,-0.044
0.06,0.056,-0.048
0.052000000000000005,0.052000000000000005,-0.044
0.124,0.068,-0.08
0.116,0.064,-0.076
0.132,0.068,-0.084
0.084,0.06,-0.06
0.1,0.064,-0.068
0.108,0.064,-0.07200000000000001
0.14,0.07200000000000001,-0.088
0.076,0.06,-0.056
0.14,0.068,-0.088
0.156,0.076,-0.096
0.16,0.07200000000000001,-0.1
0.116,0.068,-0.076
0.096,0.064,-0.064
0.168,0.07200000000000001,-0.10400000000000001
0.156,0.076,-0.092
0.18,0.08,-0.108
0.184,0.076,-0.108
0.18,0.076,-0.108
0.184,0.07200000000000001,-0.108
0.184,0.084,-0.108
0.18,0.084,-0.108
0.184,0.08,-0.108
0.18,0.07200000000000001,-0.108
0.18,0.088,-0.108
0.18,0.092,-0.108
0.184,0.092,-0.108
0.184,0.088,-0.108
0.184,0.092,-0.10400000000000001
0.184,0.084,-0.10400000000000001
0.184,0.08,-0.10400000000000001
0.184,0.088,-0.10400000000000001
0.18,0.092,-0.112
0.18,0.07200000000000001,-0.112
0.18,0.088,-0.112
0.18,0.08,-0.112
0.18,0.076,-0.112
0.18,0.084,-0.112
0.17200000000000001,0.07200000000000001,-0.132
0.17200000000000001,0.07200000000000001,-0.128
0.168,0.07200000000000001,-0.132
0.176,0.07200000000000001,-0.128
0.18,0.07200000000000001,-0.12
0.176,0.07200000000000001,-0.124
0.18,0.07200000000000001,-0.124
0.176,0.07200000000000001,-0.12
0.18,0.07200000000000001,-0.116
0.184,0.07200000000000001,-0.116
0.184,0.07200000000000001,-0.112
0.168,0.07200000000000001,-0.136
0.17200000000000001,0.088,-0.132
0.17200000000000001,0.084,-0.132
0.17200000000000001,0.084,-0.128
0.17200000000000001,0.08,-0.132
0.17200000000000001,0.08,-0.128
0.17200000000000001,0.076,-0.132
0.176,0.084,-0.128
0.176,0.088,-0.128
0.17200000000000001,0.088,-0.128
0.176,0.076,-0.124
0.176,0.08,-0.124
0.18,0.084,-0.124
0.176,0.08,-0.128
0.176,0.084,-0.124
0.176,0.076,-0.128
0.18,0.084,-0.12
0.176,0.088,-0.124
0.18,0.088,-0.12
0.18,0.08,-0.124
0.18,0.088,-0.124
0.17200000000000001,0.076,-0.128
0.18,0.076,-0.12
0.18,0.08,-0.12
0.18,0.076,-0.124
0.184,0.084,-0.116
0.184,0.08,-0.112
0.184,0.08,-0.116
0.18,0.084,-0.116
0.184,0.084,-0.112
0.184,0.076,-0.112
0.18,0.088,-0.116
0.184,0.076,-0.116
0.184,0.088,-0.116
0.18,0.08,-0.116
0.184,0.088,-0.112
0.18,0.076,-0.116
0.168,0.088,-0.132
0.176,0.088,-0.12
0.168,0.088,-0.136
0.168,0.08,-0.136
0.168,0.08,-0.132
0.168,0.076,-0.132
0.168,0.076,-0.136
0.168,0.084,-0.136
0.168,0.084,-0.132
0.176,0.084,-0.12
0.176,0.08,-0.12
0.176,0.076,-0.12
0.136,-0.044,-0.168
0.136,-0.048,-0.164
0.136,-0.048,-0.168
0.136,-0.044,-0.164
0.14,-0.048,-0.164
0.132,-0.048,-0.168
0.136,-0.04,-0.168
0.132,-0.04,-0.168
0.132,-0.044,-0.168
0.14,-0.04,-0.164
0.14,-0.044,-0.164
0.136,-0.04,-0.164
0.14,-0.036000000000000004,-0.164
0.14,-0.04,-0.16
0.14,-0.036000000000000004,-0.16
0.14400000000000002,-0.036000000000000004,-0.16
0.14400000000000002,-0.04,-0.16
0.14,-0.032,-0.164
0.136,-0.036000000000000004,-0.168
0.136,-0.032,-0.168
0.136,-0.036000000000000004,-0.164
0.136,-0.032,-0.164
0.136,-0.028,-0.168
0.136,-0.028,-0.164
0.14,-0.028,-0.164
0.14,-0.052000000000000005,-0.164
0.14,-0.044,-0.16
0.14,-0.032,-0.16
0.14400000000000002,-0.032,-0.16
0.152,-0.036000000000000004,-0.148
0.148,-0.036000000000000004,-0.156
0.156,-0.036000000000000004,-0.148
0.152,-0.036000000000000004,-0.152
0.156,-0.036000000000000004,-0.14400000000000002
0.16,-0.036000000000000004,-0.14400000000000002
0.14400000000000002,-0.036000000000000004,-0.156
0.148,-0.036000000000000004,-0.152
0.16,-0.044,-0.14
0.156,-0.052000000000000005,-0.14400000000000002
0.14400000000000002,-0.048,-0.16
0.152,-0.048,-0.152
0.156,-0.048,-0.148
0.148,-0.044,-0.156
0.156,-0.04,-0.148
0.16,-0.048,-0.14400000000000002
0.152,-0.044,-0.152
0.16,-0.044,-0.14400000000000002
0.164,-0.048,-0.14
0.152,-0.048,-0.148
0.164,-0.044,-0.14
0.148,-0.048,-0.156
0.16,-0.048,-0.14
0.14400000000000002,-0.048,-0.156
0.148,-0.048,-0.152
0.16,-0.04,-0.14400000000000002
0.156,-0.044,-0.148
0.156,-0.044,-0.14400000000000002
0.156,-0.052000000000000005,-0.148
0.16,-0.052000000000000005,-0.14
0.148,-0.052000000000000005,-0.156
0.148,-0.044,-0.152
0.14400000000000002,-0.052000000000000005,-0.16
0.14400000000000002,-0.052000000000000005,-0.156
0.14,-0.052000000000000005,-0.16
0.152,-0.052000000000000005,-0.148
0.164,-0.052000000000000005,-0.14
0.156,-0.048,-0.14400000000000002
0.148,-0.052000000000000005,-0.152
0.16,-0.052000000000000005,-0.14400000000000002
0.152,-0.04,-0.148
0.156,-0.04,-0.14400000000000002
0.152,-0.052000000000000005,-0.152
0.14,-0.048,-0.16
0.152,-0.044,-0.148
0.148,-0.04,-0.156
0.14400000000000002,-0.044,-0.16
0.14400000000000002,-0.04,-0.156
0.152,-0.04,-0.152
0.148,-0.04,-0.152
0.14400000000000002,-0.044,-0.156
0.16,-0.04,-0.14
0.164,-0.04,-0.14
0.16,-0.036000000000000004,-0.14
0.152,-0.032,-0.152
0.14400000000000002,-0.032,-0.156
0.148,-0.032,-0.156
0.148,-0.032,-0.152
0.156,-0.032,-0.148
0.152,-0.032,-0.148
0.156,-0.032,-0.14400000000000002
0.16,-0.032,-0.14400000000000002
0.14400000000000002,-0.028,-0.156
0.14400000000000002,-0.028,-0.16
0.14,-0.028,-0.16
0.148,-0.028,-0.156
0.148,-0.028,-0.152
0.164,-0.036000000000000004,-0.14
0.164,-0.04,-0.136
0.168,-0.04,-0.136
0.168,-0.044,-0.136
0.168,-0.048,-0.136
0.164,-0.044,-0.136
0.164,-0.048,-0.136
0.168,-0.048,-0.132
0.168,-0.044,-0.132
0.168,-0.04,-0.132
0.164,-0.032,-0.14
0.164,-0.028,-0.136
0.168,-0.028,-0.136
0.164,-0.032,-0.136
0.164,-0.028,-0.14
0.16,-0.032,-0.14
0.16,-0.028,-0.14400000000000002
0.156,-0.028,-0.148
0.152,-0.028,-0.148
0.152,-0.028,-0.152
0.16,-0.028,-0.14
0.156,-0.028,-0.14400000000000002
0.168,-0.032,-0.136
0.164,-0.036000000000000004,-0.136
0.168,-0.036000000000000004,-0.136
0.136,0.044,-0.168
0.136,0.008,-0.168
0.136,0.028,-0.168
0.136,0.0,-0.168
0.136,0.012,-0.168
0.136,-0.016,-0.168
0.136,-0.012,-0.168
0.136,0.04,-0.168
0.136,0.036000000000000004,-0.168
0.136,-0.004,-0.168
0.132,-0.028,-0.168
0.136,0.064,-0.168
0.136,0.024,-0.168
0.136,-0.008,-0.168
0.136,0.048,-0.168
0.136,0.02,-0.168
0.136,0.032,-0.168
0.136,0.004,-0.168
0.136,-0.024,-0.168
0.136,0.056,-0.168
0.136,0.068,-0.168
0.136,-0.02,-0.168
0.132,-0.024,-0.168
0.136,0.016,-0.168
0.136,0.06,-0.168
0.136,0.052000000000000005,-0.168
0.132,0.024,-0.168
0.132,-0.016,-0.168
0.132,0.068,-0.168
0.136,0.07200000000000001,-0.168
0.132,-0.02,-0.168
0.132,0.04,-0.168
0.132,0.008,-0.168
0.132,0.06,-0.168
0.132,0.032,-0.168
0.132,0.048,-0.168
0.132,0.028,-0.168
0.132,0.004,-0.168
0.132,0.016,-0.168
0.132,0.0,-0.168
0.132,0.044,-0.168
0.132,0.064,-0.168
0.132,0.036000000000000004,-0.168
0.132,0.052000000000000005,-0.168
0.132,0.012,-0.168
0.132,-0.008,-0.168
0.132,-0.012,-0.168
0.132,0.07200000000000001,-0.168
0.132,-0.004,-0.168
0.132,0.056,-0.168
0.132,0.02,-0.168
0.14,0.076,-0.164
0.14,0.08,-0.164
0.14,0.076,-0.16
0.136,0.076,-0.164
0.136,0.076,-0.168
0.14400000000000002,0.076,-0.16
0.136,0.07200000000000001,-0.164
0.136,0.084,-0.164
0.136,0.08,-0.164
0.136,0.084,-0.168
0.14,0.084,-0.164
0.136,0.08,-0.168
0.136,0.088,-0.168
0.132,0.088,-0.168
0.132,0.092,-0.168
0.136,0.092,-0.168
0.14,0.088,-0.164
0.136,0.088,-0.164
0.136,0.092,-0.164
0.14,0.092,-0.164
0.14400000000000002,0.084,-0.16
0.14,0.084,-0.16
0.14,0.088,-0.16
0.14,0.096,-0.164
0.14400000000000002,0.088,-0.16
0.148,0.076,-0.156
0.152,0.08,-0.152
0.148,0.08,-0.156
0.14400000000000002,0.08,-0.16
0.156,0.076,-0.148
0.152,0.076,-0.152
0.14400000000000002,0.076,-0.156
0.14400000000000002,0.08,-0.156
0.152,0.076,-0.148
0.148,0.076,-0.152
0.152,0.08,-0.148
0.16,0.076,-0.14400000000000002
0.156,0.076,-0.14400000000000002
0.148,0.08,-0.152
0.156,0.08,-0.148
0.16,0.08,-0.14400000000000002
0.156,0.08,-0.14400000000000002
0.156,0.084,-0.14400000000000002
0.156,0.084,-0.148
0.152,0.084,-0.152
0.148,0.084,-0.156
0.148,0.084,-0.152
0.14400000000000002,0.084,-0.156
0.16,0.084,-0.14400000000000002
0.152,0.084,-0.148
0.14400000000000002,0.092,-0.16
0.148,0.088,-0.156
0.148,0.088,-0.152
0.14400000000000002,0.088,-0.156
0.152,0.088,-0.152
0.14,0.092,-0.16
0.148,0.092,-0.156
0.14,0.096,-0.16
0.14400000000000002,0.092,-0.156
0.14400000000000002,0.096,-0.16
0.168,-0.02,-0.136
0.168,-0.008,-0.136
0.168,0.004,-0.136
0.168,-0.016,-0.136
0.168,0.008,-0.136
0.168,0.012,-0.136
0.168,-0.012,-0.136
0.168,0.052000000000000005,-0.136
0.168,0.024,-0.136
0.168,0.016,-0.136
0.168,-0.004,-0.136
0.168,0.02,-0.136
0.168,-0.024,-0.136
0.168,0.048,-0.136
0.168,0.0,-0.136
0.168,0.028,-0.136
0.168,0.04,-0.136
0.168,-0.024,-0.132
0.168,0.036000000000000004,-0.136
0.168,0.06,-0.136
0.168,0.056,-0.136
0.168,0.044,-0.136
0.168,0.032,-0.136
0.168,0.064,-0.136
0.168,0.068,-0.136
0.168,-0.028,-0.132
0.168,-0.016,-0.132
0.168,-0.02,-0.132
0.164,0.07200000000000001,-0.14
0.16,0.07200000000000001,-0.14
0.152,0.07200000000000001,-0.152
0.152,0.07200000000000001,-0.148
0.148,0.07200000000000001,-0.152
0.148,0.07200000000000001,-0.156
0.156,0.07200000000000001,-0.148
0.16,0.07200000000000001,-0.14400000000000002
0.14400000000000002,0.07200000000000001,-0.16
0.14400000000000002,0.07200000000000001,-0.156
0.14,0.07200000000000001,-0.164
0.16,0.076,-0.14
0.156,0.07200000000000001,-0.14400000000000002
0.164,0.076,-0.14
0.14,0.07200000000000001,-0.16
0.164,0.07200000000000001,-0.136
0.164,0.076,-0.136
0.152,-0.016,-0.152
0.156,-0.012,-0.148
0.148,0.0,-0.156
0.156,0.012,-0.148
0.156,-0.016,-0.148
0.164,-0.02,-0.14
0.156,0.02,-0.14400000000000002
0.14400000000000002,-0.008,-0.16
0.16,0.024,-0.14400000000000002
0.164,0.028,-0.14
0.14400000000000002,-0.012,-0.16
0.164,0.04,-0.14
0.16,0.016,-0.14400000000000002
0.136,-0.024,-0.164
0.152,-0.024,-0.152
0.148,0.008,-0.156
0.164,0.044,-0.14
0.152,0.004,-0.152
0.148,-0.016,-0.156
0.148,-0.008,-0.156
0.14400000000000002,-0.004,-0.16
0.164,-0.016,-0.14
0.16,-0.024,-0.14400000000000002
0.156,0.016,-0.148
0.164,-0.012,-0.14
0.164,0.052000000000000005,-0.14
0.164,0.028,-0.136
0.14,-0.024,-0.16
0.152,-0.004,-0.148
0.164,0.068,-0.136
0.148,-0.012,-0.152
0.156,0.04,-0.148
0.16,0.004,-0.14400000000000002
0.16,0.016,-0.14
0.164,-0.024,-0.14
0.164,-0.008,-0.136
0.152,-0.008,-0.152
0.16,0.04,-0.14400000000000002
0.152,0.016,-0.152
0.156,0.008,-0.148
0.164,0.004,-0.136
0.164,0.032,-0.136
0.14,-0.024,-0.164
0.164,0.06,-0.14
0.148,-0.004,-0.156
0.152,-0.024,-0.148
0.152,-0.02,-0.152
0.152,-0.012,-0.152
0.164,0.008,-0.14
0.16,0.032,-0.14400000000000002
0.16,-0.024,-0.14
0.164,-0.016,-0.136
0.16,0.044,-0.14400000000000002
0.156,0.028,-0.148
0.164,0.0,-0.14
0.156,0.004,-0.148
0.148,0.004,-0.152
0.156,-0.008,-0.148
0.16,0.036000000000000004,-0.14400000000000002
0.164,0.024,-0.136
0.152,0.008,-0.148
0.16,-0.004,-0.14400000000000002
0.164,0.036000000000000004,-0.14
0.164,-0.008,-0.14
0.16,-0.016,-0.14400000000000002
0.148,-0.02,-0.156
0.16,0.02,-0.14400000000000002
0.156,0.024,-0.14400000000000002
0.16,0.02,-0.14
0.16,-0.02,-0.14400000000000002
0.16,-0.008,-0.14400000000000002
0.148,-0.024,-0.156
0.16,0.028,-0.14400000000000002
0.152,0.012,-0.152
0.164,0.056,-0.14
0.156,-0.02,-0.148
0.14400000000000002,-0.016,-0.16
0.148,-0.012,-0.156
0.164,0.012,-0.14
0.148,0.004,-0.156
0.16,-0.02,-0.14
0.164,0.016,-0.14
0.156,0.004,-0.14400000000000002
0.156,0.0,-0.148
0.164,0.048,-0.14
0.156,0.024,-0.148
0.156,0.04,-0.14400000000000002
0.16,0.008,-0.14
0.152,0.0,-0.152
0.16,0.0,-0.14400000000000002
0.156,0.032,-0.148
0.16,0.012,-0.14400000000000002
0.156,0.02,-0.148
0.14,-0.02,-0.164
0.164,0.032,-0.14
0.164,-0.024,-0.136
0.16,0.024,-0.14
0.14400000000000002,-0.004,-0.156
0.152,0.02,-0.152
0.14400000000000002,-0.02,-0.16
0.16,-0.012,-0.14400000000000002
0.164,0.052000000000000005,-0.136
0.14400000000000002,-0.02,-0.156
0.16,0.008,-0.14400000000000002
0.16,0.048,-0.14
0.16,-0.008,-0.14
0.156,0.036000000000000004,-0.14400000000000002
0.164,0.004,-0.14
0.152,0.02,-0.148
0.152,-0.012,-0.148
0.156,-0.024,-0.148
0.164,0.024,-0.14
0.164,0.02,-0.136
0.16,0.048,-0.14400000000000002
0.148,-0.016,-0.152
0.164,0.016,-0.136
0.164,-0.012,-0.136
0.164,0.02,-0.14
0.156,-0.004,-0.148
0.148,-0.008,-0.152
0.14400000000000002,0.0,-0.16
0.156,0.0,-0.14400000000000002
0.148,0.012,-0.152
0.152,-0.008,-0.148
0.16,-0.012,-0.14
0.14400000000000002,-0.024,-0.16
0.164,0.008,-0.136
0.14400000000000002,-0.012,-0.156
0.164,-0.004,-0.136
0.152,-0.02,-0.148
0.164,-0.004,-0.14
0.152,0.008,-0.152
0.148,-0.004,-0.152
0.152,0.012,-0.148
0.14400000000000002,-0.016,-0.156
0.156,0.016,-0.14400000000000002
0.148,-0.02,-0.152
0.156,-0.02,-0.14400000000000002
0.148,0.0,-0.152
0.16,0.004,-0.14
0.164,0.036000000000000004,-0.136
0.152,0.028,-0.148
0.14400000000000002,-0.024,-0.156
0.156,0.012,-0.14400000000000002
0.156,0.044,-0.14400000000000002
0.152,0.024,-0.152
0.16,0.036000000000000004,-0.14
0.148,-0.024,-0.152
0.16,0.012,-0.14
0.164,0.0,-0.136
0.16,0.044,-0.14
0.14400000000000002,-0.008,-0.156
0.156,-0.016,-0.14400000000000002
0.164,0.056,-0.136
0.14,-0.016,-0.164
0.16,0.028,-0.14
0.152,0.024,-0.148
0.164,0.064,-0.136
0.16,0.052000000000000005,-0.14
