# vtk DataFile Version 3.0
#vtk output
#ASCII
#DATASET UNSTRUCTURED_GRID
#POINTS 4930 float
# vtk DataFile Version 3.0
6.14405 -22.7572 -33.5123
3.13448 88.0732 -1.35119
33.8719 7.53093 -0.426687
17.655 -14.1865 29.419
-17.1708 -28.7097 -2.4651
-0.593362 -11.3075 4.06743
-24.5965 -28.7501 20.324
-8.20424 -16.6691 33.1541
-16.0031 -28.7509 23.06
29.5766 -28.5986 -11.8113
-11.5759 -28.8937 29.8549
-31.3757 -28.1654 -2.6985
22.0379 -16.5233 -26.0004
26.5875 -28.8285 8.12283
6.83992 -28.7629 -16.5395
10.4802 -23.9596 -0.864676
6.30756 -28.409 8.29447
-21.2942 -23.6959 1.49512
33.7994 -25.2891 -0.668934
13.1652 -28.3279 28.6133
28.7614 -21.0771 -17.4265
-22.1015 -28.3597 -22.6751
17.7258 -17.9989 28.9841
-3.00575 -28.8204 10.0433
5.76398 -28.6914 -2.26572
33.785 -21.5509 -2.74489
7.33649 -25.1371 31.0983
7.83998 -28.4037 -6.11563
-27.8478 -25.9264 -2.32692
-24.5945 8.4529 -23.51
7.51122 -28.8119 -13.0801
-17.8137 -24.6493 -28.5655
6.11434 -26.3259 -33.5424
-19.2783 -28.5688 25.0031
-19.127 -28.65 1.38749
5.4367 -28.7401 31.6068
-33.0719 -25.6188 -6.43886
-13.687 -25.1443 -25.6822
-2.16343 -28.0097 -24.9977
-3.33853 -18.51 2.6895
-32.1656 -26.3322 11.5929
33.135 -6.521 6.40966
-21.0684 -19.7261 2.41908
3.4875 -18.1056 -2.21984
27.7772 -21.344 16.9975
18.9935 -21.8672 27.9604
-1.26113 -28.2665 -0.785933
25.259 -22.8271 22.0087
13.3729 -28.7846 16.3701
3.83982 -11.836 -3.02376
21.7656 4.52031 -42.5241
25.8274 -28.8051 18.8241
-26.1064 -28.088 -9.55264
-30.5441 -28.8113 9.4127
-33.8533 9.03668 0.861115
16.5739 -28.2088 25.9415
4.8544 -28.596 4.18657
33.4179 55.1532 -30.9921
-31.2022 -28.4432 5.61657
-29.2696 -24.3627 13.1269
11.1183 -11.5548 0.0264251
-2.99089 -28.4388 -9.20091
-33.518 -25.1425 1.04743
-7.8984 -21.1044 32.7661
-24.766 -28.7266 4.79593
-20.9731 23.8473 -43.1203
28.8707 -10.1764 -13.6789
-12.502 -28.7504 25.92
-14.6516 -28.5089 -22.4548
23.7284 -28.5115 0.0862143
7.56287 -28.7535 -31.1001
16.4254 -6.38719 -29.9708
13.2208 -17.4026 28.6505
-31.9226 -28.7393 1.56845
27.864 -28.7627 15.8002
25.3033 -28.5883 -19.1312
-8.32497 -28.7716 -30.8824
4.01592 -28.8329 -5.80524
