// ================================================================================
// CHRONO WORKBENCH - github.com/Concrete-Chrono-Development/chrono-preprocessor
//
// Copyright (c) 2023 
// All rights reserved. 
//
// Use of the code that generated this file is governed by a BSD-style license that
// can be found in the LICENSE file at the top level of the distribution and at
// github.com/Concrete-Chrono-Development/chrono-preprocessor/blob/main/LICENSE
//
// ================================================================================
// Face Facet Data File
// ================================================================================
//
// Data Structure:
// n x1 y1 z1 x2 y2 z2 x3 y3 z3
// One line per face facet, first number is the tet node index
// Note: All indices are zero-indexed
//
// ================================================================================
0 0 63.37104797 158.7585602 0 60.91071129 163.0960083 0 63.17020289 165.7765503
0 0 63.37104797 158.7585602 0 65.53011703 164.9480972 0 63.17020289 165.7765503
1 0 58.4503746 167.4334564 0 60.91071129 163.0960083 0 63.17020289 165.7765503
1 0 58.4503746 167.4334564 0 63.06978035 169.2855453 0 63.17020289 165.7765503
2 0 67.6891861 171.1376343 0 65.53011703 164.9480972 0 63.17020289 165.7765503
2 0 67.6891861 171.1376343 0 63.06978035 169.2855453 0 63.17020289 165.7765503
3 0 67.6891861 28.86237144 0 63.06978035 30.7144556 0 63.17020289 34.22344907
3 0 67.6891861 28.86237144 0 65.53011703 35.05190372 0 63.17020289 34.22344907
4 0 58.4503746 32.56653976 0 63.06978035 30.7144556 0 63.17020289 34.22344907
4 0 58.4503746 32.56653976 0 60.91071129 36.90398788 0 63.17020289 34.22344907
5 0 63.37104797 41.241436 0 65.53011703 35.05190372 0 63.17020289 34.22344907
5 0 63.37104797 41.241436 0 60.91071129 36.90398788 0 63.17020289 34.22344907
6 0 100 94.11764526 0 95.6592865 97.05882263 0 97.106191 100
6 0 100 94.11764526 0 100 100 0 97.106191 100
7 0 91.318573 100 0 95.6592865 97.05882263 0 97.106191 100
7 0 91.318573 100 0 95.6592865 102.9411774 0 97.106191 100
8 0 100 105.8823547 0 100 100 0 97.106191 100
8 0 100 105.8823547 0 95.6592865 102.9411774 0 97.106191 100
9 0 0 105.8823547 0 4.328142643 102.9411774 0 2.885428429 100
9 0 0 105.8823547 0 0 100 0 2.885428429 100
10 0 8.656285286 100 0 4.328142643 102.9411774 0 2.885428429 100
10 0 8.656285286 100 0 4.328142643 97.05882263 0 2.885428429 100
11 0 0 94.11764526 0 0 100 0 2.885428429 100
11 0 0 94.11764526 0 4.328142643 97.05882263 0 2.885428429 100
12 0 68.82985687 88.13802338 0 66.20833778 93.91939163 0 68.37755203 95.91235606
12 0 68.82985687 88.13802338 0 70.7729187 94.01815414 0 68.37755203 95.91235606
13 0 63.5868187 99.70075989 0 66.20833778 93.91939163 0 68.37755203 95.91235606
13 0 63.5868187 99.70075989 0 68.15139961 99.7995224 0 68.37755203 95.91235606
14 0 72.71598053 99.89828491 0 70.7729187 94.01815414 0 68.37755203 95.91235606
14 0 72.71598053 99.89828491 0 68.15139961 99.7995224 0 68.37755203 95.91235606
14 0 72.71598053 99.89828491 0 68.15139961 99.7995224 0 68.32649358 103.7553075
14 0 72.71598053 99.89828491 0 70.69633102 105.7825813 0 68.32649358 103.7553075
13 0 63.5868187 99.70075989 0 68.15139961 99.7995224 0 68.32649358 103.7553075
13 0 63.5868187 99.70075989 0 66.13175011 105.6838188 0 68.32649358 103.7553075
15 0 68.67668152 111.6668777 0 70.69633102 105.7825813 0 68.32649358 103.7553075
15 0 68.67668152 111.6668777 0 66.13175011 105.6838188 0 68.32649358 103.7553075
16 0 91.90196991 147.1199036 0 95.95098495 150.0305405 0 97.30065664 147.0791829
16 0 91.90196991 147.1199036 0 95.95098495 144.1481857 0 97.30065664 147.0791829
17 0 100 152.9411774 0 95.95098495 150.0305405 0 97.30065664 147.0791829
17 0 100 152.9411774 0 100 147.0588226 0 97.30065664 147.0791829
18 0 100 141.1764679 0 95.95098495 144.1481857 0 97.30065664 147.0791829
18 0 100 141.1764679 0 100 147.0588226 0 97.30065664 147.0791829
19 0 100 47.05882263 0 95.95098495 49.96946144 0 97.30065664 52.92081706
19 0 100 47.05882263 0 100 52.94117546 0 97.30065664 52.92081706
20 0 91.90196991 52.88010025 0 95.95098495 49.96946144 0 97.30065664 52.92081706
20 0 91.90196991 52.88010025 0 95.95098495 55.85181427 0 97.30065664 52.92081706
21 0 100 58.82352829 0 100 52.94117546 0 97.30065664 52.92081706
21 0 100 58.82352829 0 95.95098495 55.85181427 0 97.30065664 52.92081706
22 0 0 152.9411774 0 4.043609619 150.0366058 0 2.695739746 147.0832265
22 0 0 152.9411774 0 0 147.0588226 0 2.695739746 147.0832265
23 0 8.087219238 147.1320343 0 4.043609619 150.0366058 0 2.695739746 147.0832265
23 0 8.087219238 147.1320343 0 4.043609619 144.1542511 0 2.695739746 147.0832265
24 0 0 141.1764679 0 0 147.0588226 0 2.695739746 147.0832265
24 0 0 141.1764679 0 4.043609619 144.1542511 0 2.695739746 147.0832265
25 0 0 58.82352829 0 4.043609619 55.84574699 0 2.695739746 52.91677221
25 0 0 58.82352829 0 0 52.94117546 0 2.695739746 52.91677221
26 0 8.087219238 52.8679657 0 4.043609619 55.84574699 0 2.695739746 52.91677221
26 0 8.087219238 52.8679657 0 4.043609619 49.96339417 0 2.695739746 52.91677221
27 0 0 47.05882263 0 0 52.94117546 0 2.695739746 52.91677221
27 0 0 47.05882263 0 4.043609619 49.96339417 0 2.695739746 52.91677221
28 0 51.43780136 10.8105135 0 53.49667931 5.405256748 0 50.47926712 3.603504499
28 0 51.43780136 10.8105135 0 47.94112206 5.405256748 0 50.47926712 3.603504499
29 0 55.55555725 0 0 53.49667931 5.405256748 0 50.47926712 3.603504499
29 0 55.55555725 0 0 50 0 0 50.47926712 3.603504499
30 0 44.44444275 0 0 47.94112206 5.405256748 0 50.47926712 3.603504499
30 0 44.44444275 0 0 50 0 0 50.47926712 3.603504499
31 0 55.55555725 200 0 53.49667931 194.5947418 0 50.47926712 196.3964945
31 0 55.55555725 200 0 50 200 0 50.47926712 196.3964945
32 0 51.43780136 189.1894836 0 53.49667931 194.5947418 0 50.47926712 196.3964945
32 0 51.43780136 189.1894836 0 47.94112206 194.5947418 0 50.47926712 196.3964945
33 0 44.44444275 200 0 50 200 0 50.47926712 196.3964945
33 0 44.44444275 200 0 47.94112206 194.5947418 0 50.47926712 196.3964945
34 0 89.82898712 171.4642487 0 94.91449356 173.9674149 0 96.60966237 170.8802389
34 0 89.82898712 171.4642487 0 94.91449356 168.0850677 0 96.60966237 170.8802389
35 0 100 176.4705811 0 94.91449356 173.9674149 0 96.60966237 170.8802389
35 0 100 176.4705811 0 100 170.5882339 0 96.60966237 170.8802389
36 0 100 164.7058868 0 94.91449356 168.0850677 0 96.60966237 170.8802389
36 0 100 164.7058868 0 100 170.5882339 0 96.60966237 170.8802389
37 0 100 35.29411697 0 100 29.41176414 0 96.60966237 29.11976051
37 0 100 35.29411697 0 94.91449356 31.91493511 0 96.60966237 29.11976051
38 0 100 23.52941132 0 100 29.41176414 0 96.60966237 29.11976051
38 0 100 23.52941132 0 94.91449356 26.03258228 0 96.60966237 29.11976051
39 0 89.82898712 28.53575325 0 94.91449356 31.91493511 0 96.60966237 29.11976051
39 0 89.82898712 28.53575325 0 94.91449356 26.03258228 0 96.60966237 29.11976051
40 0 0 176.4705811 0 5.086816311 173.9703445 0 3.391210874 170.882192
40 0 0 176.4705811 0 0 170.5882339 0 3.391210874 170.882192
41 0 10.17363262 171.470108 0 5.086816311 173.9703445 0 3.391210874 170.882192
41 0 10.17363262 171.470108 0 5.086816311 168.0879974 0 3.391210874 170.882192
42 0 0 164.7058868 0 0 170.5882339 0 3.391210874 170.882192
42 0 0 164.7058868 0 5.086816311 168.0879974 0 3.391210874 170.882192
43 0 0 35.29411697 0 5.086816311 31.91200733 0 3.391210874 29.11780866
43 0 0 35.29411697 0 0 29.41176414 0 3.391210874 29.11780866
44 0 10.17363262 28.52989769 0 5.086816311 31.91200733 0 3.391210874 29.11780866
44 0 10.17363262 28.52989769 0 5.086816311 26.0296545 0 3.391210874 29.11780866
45 0 0 23.52941132 0 0 29.41176414 0 3.391210874 29.11780866
45 0 0 23.52941132 0 5.086816311 26.0296545 0 3.391210874 29.11780866
46 0 72.7612915 190.376709 0 69.71397781 195.1883545 0 72.40191142 196.7922363
46 0 72.7612915 190.376709 0 75.26953506 195.1883545 0 72.40191142 196.7922363
47 0 66.66666412 200 0 69.71397781 195.1883545 0 72.40191142 196.7922363
47 0 66.66666412 200 0 72.22222137 200 0 72.40191142 196.7922363
48 0 77.77777863 200 0 75.26953506 195.1883545 0 72.40191142 196.7922363
48 0 77.77777863 200 0 72.22222137 200 0 72.40191142 196.7922363
49 0 33.33333206 200 0 30.23516273 195.1663055 0 27.56418228 196.777537
49 0 33.33333206 200 0 27.77777672 200 0 27.56418228 196.777537
50 0 27.13699341 190.3326111 0 30.23516273 195.1663055 0 27.56418228 196.777537
50 0 27.13699341 190.3326111 0 24.67960739 195.1663055 0 27.56418228 196.777537
51 0 22.22222137 200 0 27.77777672 200 0 27.56418228 196.777537
51 0 22.22222137 200 0 24.67960739 195.1663055 0 27.56418228 196.777537
52 0 27.13699341 9.667391777 0 30.23516273 4.833695889 0 27.56418228 3.222463926
52 0 27.13699341 9.667391777 0 24.67960739 4.833695889 0 27.56418228 3.222463926
53 0 33.33333206 0 0 30.23516273 4.833695889 0 27.56418228 3.222463926
53 0 33.33333206 0 0 27.77777672 0 0 27.56418228 3.222463926
54 0 22.22222137 0 0 24.67960739 4.833695889 0 27.56418228 3.222463926
54 0 22.22222137 0 0 27.77777672 0 0 27.56418228 3.222463926
55 0 66.66666412 0 0 69.71397781 4.811644077 0 72.40191142 3.207762718
55 0 66.66666412 0 0 72.22222137 0 0 72.40191142 3.207762718
56 0 72.7612915 9.623288155 0 69.71397781 4.811644077 0 72.40191142 3.207762718
56 0 72.7612915 9.623288155 0 75.26953506 4.811644077 0 72.40191142 3.207762718
57 0 77.77777863 0 0 72.22222137 0 0 72.40191142 3.207762718
57 0 77.77777863 0 0 75.26953506 4.811644077 0 72.40191142 3.207762718
58 0 90.42845917 123.665596 0 95.21422958 126.5386772 0 96.80948639 123.5748037
58 0 90.42845917 123.665596 0 95.21422958 120.6563263 0 96.80948639 123.5748037
59 0 100 129.4117584 0 95.21422958 126.5386772 0 96.80948639 123.5748037
59 0 100 129.4117584 0 100 123.5294075 0 96.80948639 123.5748037
60 0 100 117.6470566 0 95.21422958 120.6563263 0 96.80948639 123.5748037
60 0 100 117.6470566 0 100 123.5294075 0 96.80948639 123.5748037
61 0 100 82.35294342 0 100 76.47058868 0 96.80948639 76.42519379
61 0 100 82.35294342 0 95.21422958 79.34367371 0 96.80948639 76.42519379
62 0 100 70.58823395 0 100 76.47058868 0 96.80948639 76.42519379
62 0 100 70.58823395 0 95.21422958 73.46131897 0 96.80948639 76.42519379
63 0 90.42845917 76.33440399 0 95.21422958 79.34367371 0 96.80948639 76.42519379
63 0 90.42845917 76.33440399 0 95.21422958 73.46131897 0 96.80948639 76.42519379
64 0 0 129.4117584 0 4.792584896 126.5610237 0 3.195056597 123.5897013
64 0 0 129.4117584 0 0 123.5294075 0 3.195056597 123.5897013
65 0 9.585169792 123.710289 0 4.792584896 126.5610237 0 3.195056597 123.5897013
65 0 9.585169792 123.710289 0 4.792584896 120.6786728 0 3.195056597 123.5897013
66 0 0 117.6470566 0 0 123.5294075 0 3.195056597 123.5897013
66 0 0 117.6470566 0 4.792584896 120.6786728 0 3.195056597 123.5897013
67 0 0 82.35294342 0 4.792584896 79.32132721 0 3.195056597 76.41029612
67 0 0 82.35294342 0 0 76.47058868 0 3.195056597 76.41029612
68 0 9.585169792 76.289711 0 4.792584896 79.32132721 0 3.195056597 76.41029612
68 0 9.585169792 76.289711 0 4.792584896 73.43897247 0 3.195056597 76.41029612
69 0 0 70.58823395 0 0 76.47058868 0 3.195056597 76.41029612
69 0 0 70.58823395 0 4.792584896 73.43897247 0 3.195056597 76.41029612
70 0 33.54483414 153.6532135 0 28.4054594 150.6693649 0 27.1814874 153.8569946
70 0 33.54483414 153.6532135 0 29.13918877 156.9427338 0 27.1814874 153.8569946
71 0 23.26608467 147.6855164 0 28.4054594 150.6693649 0 27.1814874 153.8569946
71 0 23.26608467 147.6855164 0 23.99981403 153.9588852 0 27.1814874 153.8569946
72 0 24.7335434 160.232254 0 29.13918877 156.9427338 0 27.1814874 153.8569946
72 0 24.7335434 160.232254 0 23.99981403 153.9588852 0 27.1814874 153.8569946
73 0 24.7335434 39.76774216 0 23.99981403 46.04111099 0 27.1814874 46.14300283
73 0 24.7335434 39.76774216 0 29.13918877 43.05726433 0 27.1814874 46.14300283
74 0 23.26608467 52.31447983 0 23.99981403 46.04111099 0 27.1814874 46.14300283
74 0 23.26608467 52.31447983 0 28.4054594 49.33063316 0 27.1814874 46.14300283
75 0 33.54483414 46.3467865 0 29.13918877 43.05726433 0 27.1814874 46.14300283
75 0 33.54483414 46.3467865 0 28.4054594 49.33063316 0 27.1814874 46.14300283
76 0 28.16877937 102.3119965 0 26.88885117 107.4185028 0 30.34074275 108.328921
76 0 28.16877937 102.3119965 0 32.70665264 106.2308769 0 30.34074275 108.328921
77 0 25.60892296 112.5250092 0 26.88885117 107.4185028 0 30.34074275 108.328921
77 0 25.60892296 112.5250092 0 31.42672443 111.3373833 0 30.34074275 108.328921
78 0 37.24452591 110.1497574 0 32.70665264 106.2308769 0 30.34074275 108.328921
78 0 37.24452591 110.1497574 0 31.42672443 111.3373833 0 30.34074275 108.328921
79 0 28.18213654 84.26972198 0 35.34502792 81.60434723 0 34.11012904 79.29385122
79 0 28.18213654 84.26972198 0 29.9112339 79.47129059 0 34.11012904 79.29385122
80 0 42.50791931 78.93897247 0 35.34502792 81.60434723 0 34.11012904 79.29385122
80 0 42.50791931 78.93897247 0 37.07412529 76.80591583 0 34.11012904 79.29385122
81 0 31.64033127 74.67285919 0 29.9112339 79.47129059 0 34.11012904 79.29385122
81 0 31.64033127 74.67285919 0 37.07412529 76.80591583 0 34.11012904 79.29385122
79 0 28.18213654 84.26972198 0 32.71333122 87.0599823 0 35.97819392 84.35297902
79 0 28.18213654 84.26972198 0 35.34502792 81.60434723 0 35.97819392 84.35297902
82 0 37.24452591 89.85024261 0 32.71333122 87.0599823 0 35.97819392 84.35297902
82 0 37.24452591 89.85024261 0 39.87622261 84.39460754 0 35.97819392 84.35297902
80 0 42.50791931 78.93897247 0 35.34502792 81.60434723 0 35.97819392 84.35297902
80 0 42.50791931 78.93897247 0 39.87622261 84.39460754 0 35.97819392 84.35297902
83 0 74.2385025 159.760849 0 68.80477524 159.2597046 0 68.43291219 163.2190145
83 0 74.2385025 159.760849 0 70.9638443 165.4492416 0 68.43291219 163.2190145
0 0 63.37104797 158.7585602 0 68.80477524 159.2597046 0 68.43291219 163.2190145
0 0 63.37104797 158.7585602 0 65.53011703 164.9480972 0 68.43291219 163.2190145
2 0 67.6891861 171.1376343 0 70.9638443 165.4492416 0 68.43291219 163.2190145
2 0 67.6891861 171.1376343 0 65.53011703 164.9480972 0 68.43291219 163.2190145
3 0 67.6891861 28.86237144 0 65.53011703 35.05190372 0 68.43291219 36.78098615
3 0 67.6891861 28.86237144 0 70.9638443 34.55076122 0 68.43291219 36.78098615
5 0 63.37104797 41.241436 0 65.53011703 35.05190372 0 68.43291219 36.78098615
5 0 63.37104797 41.241436 0 68.80477524 40.7402935 0 68.43291219 36.78098615
84 0 74.2385025 40.239151 0 70.9638443 34.55076122 0 68.43291219 36.78098615
