// ================================================================================
// CHRONO WORKBENCH - github.com/Concrete-Chrono-Development/chrono-preprocessor
//
// Copyright (c) 2023 
// All rights reserved. 
//
// Use of the code that generated this file is governed by a BSD-style license that
// can be found in the LICENSE file at the top level of the distribution and at
// github.com/Concrete-Chrono-Development/chrono-preprocessor/blob/main/LICENSE
//
// ================================================================================
// Tetrahedra Data File
// ================================================================================
//
// Data Structure:
// Node 1 Node 2 Node 3 Node 4
// Note: Node numbers are zero-indexed
//
// ================================================================================
975 63 1856 1705
1632 1231 2453 1202
591 1180 2399 1879
1407 564 2489 2027
979 1003 1002 1990
674 713 2058 2488
2119 1358 1426 2244
1486 1312 2149 1130
604 568 1068 1501
970 1040 1402 2311
1153 1100 2246 1164
999 982 1064 1830
365 423 235 2499
2013 2015 1352 1101
633 2295 1308 2017
2455 1355 1126 2018
1945 2401 1356 1278
638 566 2087 2041
91 225 84 1072
1974 2272 2010 1674
2370 2373 1396 1170
591 1079 1180 1879
1830 1381 2084 1377
2465 1319 2029 2337
1634 1085 1593 1270
2477 2287 1971 1309
516 591 1079 1483
398 445 393 2040
133 167 222 1692
1450 1434 1834 1825
1149 1279 2160 1861
73 1562 1209 1777
702 801 701 1871
211 1893 2465 2327
2052 1796 2434 1841
707 708 879 706
1505 1646 1537 1688
66 67 522 68
1611 2221 1449 1525
1933 1723 1217 1593
229 2023 1459 1706
812 699 813 1894
897 351 348 2270
1762 837 1632 2353
1382 1161 2482 1789
782 741 2530 1526
750 346 345 347
1924 1695 2204 2196
2138 2214 1237 2428
829 787 694 1418
1642 2194 1783 1672
2020 1450 2322 2094
2139 1876 2479 2112
211 1893 1764 2465
1678 1484 2524 1824
2356 1718 2121 1489
572 571 1263 1684
651 536 1806 2031
870 740 1401 1967
1995 1966 1102 1255
2438 1131 2161 1262
476 536 475 1747
705 703 878 2425
1075 1753 2414 2284
2463 2509 1406 1201
1051 981 1377 1170
1995 1182 1778 2201
1932 1602 1800 1269
1075 204 1840 1663
2196 2148 1074 1378
1981 1999 1142 1133
147 164 1180 2209
50 178 1631 1894
921 909 910 1909
684 768 820 2268
1924 1695 2196 1074
1419 1096 1452 1269
164 599 2241 1180
2333 1733 2260 1212
235 1873 1810 1248
1461 2466 2376 1880
2483 1712 1710 1339
54 1090 1569 1393
306 797 250 397
867 694 865 1539
1602 1885 1452 2280
561 1700 1905 1579
412 283 256 614
984 1026 987 1943
460 277 1337 1887
477 246 245 1931
277 275 2391 1495
158 150 2065 1283
190 132 1086 1501
1925 2061 1567 2018
416 417 1114 2374
1691 2436 1733 1416
1235 1150 2201 2102
769 770 2004 2474
1194 1313 1567 1480
317 449 1494 2040
57 132 1739 1267
2386 1698 2305 1723
263 264 403 2311
839 838 1632 2264
907 906 959 1374
1817 1435 2115 1491
2023 1488 1459 1706
2442 1797 1917 1617
2035 1444 1667 1464
246 477 245 244
1574 1266 2153 1296
222 188 1692 1287
912 896 944 1828
994 1011 1042 1241
1280 2279 2192 1631
1091 1651 2047 2474
394 305 382 2528
42 228 149 2518
77 723 75 1560
1627 376 2523 1805
1770 2483 2357 1710
553 552 634 949
553 899 552 949
1675 1302 2248 1379
2204 2435 2181 1074
776 2377 1481 2445
183 610 20 36
132 174 1068 1501
201 118 56 950
458 401 1410 1961
793 792 1963 1209
1179 197 1295 2105
899 904 1068 1683
1690 2055 1463 2336
572 1867 1684 1192
56 950 882 1739
93 2308 2263 1098
650 2447 2042 1318
115 117 116 552
1551 2442 1681 1986
2419 1318 1456 2327
116 117 899 552
899 117 553 552
569 570 2349 1324
116 118 201 950
667 1457 1528 2179
19 14 197 1179
568 625 1867 1501
1180 1680 2007 2493
1463 1312 2336 1130
1869 2082 1176 1901
881 905 2433 1324
497 590 534 2520
912 947 1751 2203
118 116 899 950
147 19 197 1179
2373 1653 1372 2527
781 780 2012 1360
1734 772 2238 1889
85 39 2265 1597
19 183 2509 1578
99 214 234 1823
534 2520 1477 1347
1253 1723 2265 2156
1698 1477 2386 2305
1760 1204 1987 1749
1092 1759 2085 1902
1088 2216 2342 1624
658 621 484 1441
602 936 485 508
183 218 2509 1578
1360 143 2315 1470
808 2134 1544 2000
1483 646 1180 2493
506 881 1683 1324
497 590 2520 1079
610 611 499 1578
499 37 36 1501
2183 2232 1197 1610
1968 1867 1263 1192
20 482 1578 1680
1477 2318 1820 1347
1550 1439 1076 1320
1162 2509 1193 1578
1907 1509 2312 2515
1075 2257 1513 2414
695 1146 1641 2377
2389 1486 1130 2135
1424 329 1252 2094
94 146 2209 1295
591 590 1079 1879
2148 2196 1074 1563
134 133 222 1692
19 20 482 18
1166 1415 2316 1480
599 70 164 18
370 372 1855 1625
485 483 873 2242
1070 2075 2027 2424
38 37 499 1501
1086 132 1068 1501
660 519 1483 2014
2088 1242 2097 1422
1723 1253 2166 1654
197 94 2209 1295
1087 1414 1875 2025
986 1628 1169 2504
739 843 2058 2364
87 88 139 1953
2209 1571 1493 2386
2114 1726 1198 1619
2450 1342 2230 1513
2438 2342 1135 1883
1225 2082 1335 1901
1075 1112 2291 1753
1938 1257 1717 1930
1341 1823 1382 1161
1791 2326 1249 1611
2134 1934 1544 2225
2337 1584 1864 2519
2068 1987 1886 1749
2352 1222 1925 1171
523 578 579 2158
625 1867 1193 1684
20 183 19 1680
1483 1115 2007 2427
164 147 69 2209
71 69 2158 2399
1968 2183 1222 1610
1444 1208 1073 1405
523 71 578 2158
1476 1305 2441 1811
1643 2409 1092 1458
1496 1067 2263 2316
928 930 887 2033
2433 1683 1324 1804
2300 2490 1329 1845
1542 2287 1290 1921
646 2241 1180 1680
498 612 35 2095
513 647 1254 2142
514 663 1351 2400
482 19 2241 1680
2414 1075 1840 2056
1443 1313 1194 1480
577 496 1347 1351
532 576 1347 1726
1111 1711 1659 2125
1680 1162 1179 2493
147 146 69 2209
