// ================================================================================
// CHRONO WORKBENCH - github.com/Concrete-Chrono-Development/chrono-preprocessor
//
// Copyright (c) 2023 
// All rights reserved. 
//
// Use of the code that generated this file is governed by a BSD-style license that
// can be found in the LICENSE file at the top level of the distribution and at
// github.com/Concrete-Chrono-Development/chrono-preprocessor/blob/main/LICENSE
//
// ================================================================================
// Face Facet Data File
// ================================================================================
//
// Data Structure:
// n x1 y1 z1 x2 y2 z2 x3 y3 z3
// One line per face facet, first number is the tet node index
// Note: All indices are zero-indexed
//
// ================================================================================
0 0 3.996598721 14 0 4.49829936 14.5 3.759450253e-14 4.665532907 14
0 0 3.996598721 14 5.639175379e-14 4.49829936 13.5 3.759450253e-14 4.665532907 14
1 0 5 15 0 4.49829936 14.5 3.759450253e-14 4.665532907 14
1 0 5 15 5.639175379e-14 5 14 3.759450253e-14 4.665532907 14
2 1.127835076e-13 5 13 5.639175379e-14 4.49829936 13.5 3.759450253e-14 4.665532907 14
2 1.127835076e-13 5 13 5.639175379e-14 5 14 3.759450253e-14 4.665532907 14
0 0 3.996598721 14 0 3.664965987 14.5 0 4.109977325 14.66666667
0 0 3.996598721 14 0 4.49829936 14.5 0 4.109977325 14.66666667
3 0 3.333333254 15 0 3.664965987 14.5 0 4.109977325 14.66666667
3 0 3.333333254 15 0 4.166666627 15 0 4.109977325 14.66666667
1 0 5 15 0 4.49829936 14.5 0 4.109977325 14.66666667
1 0 5 15 0 4.166666627 15 0 4.109977325 14.66666667
0 0 3.996598721 14 5.639175379e-14 4.49829936 13.5 3.759450253e-14 4.109977325 13.33333333
0 0 3.996598721 14 0 3.664965987 13.5 3.759450253e-14 4.109977325 13.33333333
2 1.127835076e-13 5 13 5.639175379e-14 4.49829936 13.5 3.759450253e-14 4.109977325 13.33333333
2 1.127835076e-13 5 13 5.639175379e-14 4.166666627 13 3.759450253e-14 4.109977325 13.33333333
4 0 3.333333254 13 0 3.664965987 13.5 3.759450253e-14 4.109977325 13.33333333
4 0 3.333333254 13 5.639175379e-14 4.166666627 13 3.759450253e-14 4.109977325 13.33333333
3 0 3.333333254 15 0 2.916666627 14.5 0 2.49999996 14.66666667
3 0 3.333333254 15 0 2.49999994 15 0 2.49999996 14.66666667
5 0 2.5 14 0 2.916666627 14.5 0 2.49999996 14.66666667
5 0 2.5 14 0 2.083333313 14.5 0 2.49999996 14.66666667
6 0 1.666666627 15 0 2.49999994 15 0 2.49999996 14.66666667
6 0 1.666666627 15 0 2.083333313 14.5 0 2.49999996 14.66666667
